"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","6472.39870887477","7885.15892730063","9765.90920740626","11392.2691499861","12306.7176791493","13495.79430054","14045.4745656146","14938.6815734932","16239.9878515928","16439.3563609282","16583.8758560136","17927.9594391833","19077.6874273513","19355.3335357274","20617.7504673528","20670.3670051627","20436.8871286309","20833.976357295","22568.3749910043","23300.7383630907","24046.2263769373","25834.1117784233","27083.6348596914","24631.1820522439","23513.527696809","24985.0139185797","24712.4932628907","26441.6199357378","26893.0115056581","28396.9084228616","28452.1706146796","29350.8050189137","30253.2793580195","","","",
"Aruba","ABW","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.662","66.074","66.444","66.787","67.113","67.435","67.762","68.095","68.436","68.784","69.14","69.498","69.851","70.191","70.519","70.833","71.14","71.441","71.736","72.023","72.293","72.538","72.751","72.929","73.071","73.181","73.262","73.325","73.378","73.425","73.468","73.509","73.544","73.573","73.598","73.622","73.646","73.671","73.7","73.738","73.787","73.853","73.937","74.038","74.156","74.287","74.429","74.576","74.725","74.872","75.017","75.158","75.299","75.441","75.583","75.725","75.868","76.01","76.152","76.293","76.434","",
"Aruba","ABW","Population, female","SP.POP.TOTL.FE.IN","27635","28252","28660","28909","29092","29266","29451","29625","29799","29992","30182","30402","30639","30885","31064","31148","31111","30989","30833","30749","30806","31044","31455","31918","32222","32302","32056","31574","31100","30994","31493","32694","34485","36628","38788","40708","42300","43614","44759","45858","47019","48249","49506","50706","51716","52454","52895","53086","53109","53112","53200","53402","53695","54050","54408","54742","55044","55328","55602","55867","56124","",
"Aruba","ABW","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9795602125148","50.9651116643215","50.9656079951631","50.9867898904743","51.0126426905609","51.0242864863922","51.039825309348","51.0388670663634","51.0457885811193","51.064119590016","51.0953106483833","51.1456545876653","51.1938378251934","51.2733249219736","51.3225502668231","51.3544259970653","51.3501468986235","51.3351886823709","51.3011214269076","51.2722603881812","51.2604622526915","51.2607123396245","51.2789162224287","51.3043897577677","51.2876834431605","51.2534907336888","51.1708835501636","51.0592192502992","50.9235001309929","50.7823636393427","50.6709357703694","50.5918945267165","50.534876905041","50.5248637837092","50.5677595984616","50.6797470245506","50.8346252298374","51.0403744880047","51.282080659945","51.5206327450033","51.7454273325556","51.9409636997804","52.1159676604346","52.265605673291","52.3738151178806","52.4393169912425","52.459585440841","52.4430482287159","52.3953749926008","52.3518511217127","52.3287267004377","52.3292503674669","52.3521669185395","52.3917995444191","52.4283071230342","52.4655210419881","52.4903447289372","52.5127893622878","52.5310356555751","52.5510300065845","52.5672967049435","",
"Aruba","ABW","Population, male","SP.POP.TOTL.MA.IN","26573","27182","27574","27790","27937","28091","28251","28419","28578","28742","28888","29040","29210","29351","29463","29505","29475","29377","29269","29223","29291","29517","29886","30295","30604","30722","30589","30264","29972","30039","30659","31929","33755","35867","37917","39616","40911","41836","42521","43151","43847","44643","45486","46310","47028","47574","47935","48140","48253","48340","48465","48648","48870","49115","49368","49597","49821","50033","50244","50443","50642","",
"Aruba","ABW","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.0204397874852","49.0348883356785","49.0343920048369","49.0132101095257","48.9873573094391","48.9757135136078","48.960174690652","48.9611329336366","48.9542114188807","48.935880409984","48.9046893516167","48.8543454123347","48.8061621748066","48.7266750780264","48.6774497331769","48.6455740029347","48.6498531013766","48.6648113176291","48.6988785730924","48.7277396118189","48.7395377473085","48.7392876603755","48.7210837775713","48.6956102422323","48.7123165568395","48.7465092663113","48.8291164498364","48.9407807497008","49.0764998690071","49.2176363606574","49.3290642296306","49.4081054732835","49.465123094959","49.4751362162908","49.4322404015384","49.3202529754494","49.1653747701626","48.9596255119953","48.717919340055","48.4793672549967","48.2545726674444","48.0590363002196","47.8840323395654","47.734394326709","47.6261848821194","47.5606830087576","47.540414559159","47.5569517712841","47.6046250073992","47.6481488782873","47.6712732995623","47.6707496325331","47.6478330814605","47.6082004555809","47.5716928769658","47.5344789580119","47.5096552710628","47.4872106377122","47.4689643444249","47.4489699934155","47.4327032950565","",
"Aruba","ABW","Population, total","SP.POP.TOTL","54208","55434","56234","56699","57029","57357","57702","58044","58377","58734","59070","59442","59849","60236","60527","60653","60586","60366","60102","59972","60097","60561","61341","62213","62826","63024","62645","61838","61072","61033","62152","64623","68240","72495","76705","80324","83211","85450","87280","89009","90866","92892","94992","97016","98744","100028","100830","101226","101362","101452","101665","102050","102565","103165","103776","104339","104865","105361","105846","106310","106766","",
"Australia","AUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2155.34155273","2279.32836914","2438.21826172","2561.60107422","2753.6796875","2841.89135742","3012.34692383","3180.87744141","3297.27905273","3553.79223633","3587.30371094","3760.75976563","3778.47363281","4161.62011719","4283.14208984","4392.07421875","4632.31640625","4715.82714844","4876.28125","5294.46289063","","",
"Australia","AUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","1810.61923013403","1877.6166377325","1854.65683385421","1967.11653731032","2131.37794817925","2281.09879668523","2343.99529013149","2580.27109571187","2724.37251931884","2991.60719792911","3305.12639431046","3495.57929420671","3950.17089391811","4771.6719859735","6484.11987233886","7005.90658757798","7489.59416032812","7778.16400801462","8255.74454303408","9297.33341717362","10211.8371887909","11854.5884953898","12788.5492901209","11538.3984187095","12454.5517172396","11459.179567837","11384.9382387646","11645.4525939389","14279.1594387946","17828.0482329023","18243.4714183672","18855.7619964202","18604.1882699613","17667.1870997502","18079.3801793746","20358.3333563413","21904.2941177592","23509.4234684514","21345.9709868552","20558.9604021981","21697.7084797731","19527.3235767954","20117.7888912664","23492.4051742272","30513.9417409748","34080.9998953245","36117.487983674","41001.1429790999","49654.9105957389","42783.3225651148","52087.9722888891","62574.1457032412","68027.8417067378","68156.6279162085","62511.6905895284","56707.0220772116","49881.7637140466","53934.2501750463","57180.7794001614","54875.2859563351","51680.3165229438","",
"Australia","AUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.8170731707317","70.9731707317073","70.9424390243903","70.9117073170732","70.8809756097561","70.850243902439","70.819512195122","70.8692682926829","70.9190243902439","70.9687804878049","71.0185365853659","71.0682926829268","71.4575609756098","71.8468292682927","72.2360975609756","72.6253658536586","73.0146341463415","73.3443902439024","73.6741463414634","74.0039024390244","74.3336585365854","74.6634146341463","74.9048780487805","75.1463414634146","75.3878048780488","75.6292682926829","75.8707317073171","76.1517073170732","76.4326829268293","76.7136585365854","76.9946341463415","77.2756097560976","77.3780487804878","77.8780487804878","77.8780487804878","77.8292682926829","78.0780487804878","78.4804878048781","78.6317073170732","78.9317073170732","79.2341463414634","79.6341463414634","79.9365853658537","80.2390243902439","80.490243902439","80.8414634146341","81.0414634146342","81.2926829268293","81.3951219512195","81.5439024390244","81.6951219512195","81.8951219512195","82.0463414634146","82.1487804878049","82.3","82.4","82.4487804878049","82.5","82.7487804878049","82.9","83.2","",
"Australia","AUS","Population, female","SP.POP.TOTL.FE.IN","5088220","5193702","5325562","5432295","5543347","5656031","5789114","5864628","5970763","6098921","6222526","6439091","6561476","6666006","6841178","6931120","7007282","7093888","7184083","7268174","7361338","7480761","7606253","7700516","7786760","7893404","8024250","8148361","8284695","8428823","8557922","8672105","8783194","8874467","8972117","9081705","9199166","9297311","9387978","9489571","9598862","9727041","9846313","9969174","10085124","10216808","10363782","10422152","10626574","10843809","11013858","11172755","11378171","11586371","11770519","11948693","12141288","12349632","12541215","12733486","12898338","",
"Australia","AUS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.5132722193853","49.5440384091805","49.5770062630245","49.6099972162746","49.6404338597571","49.6665837545675","49.6877016772126","49.7044533433101","49.7190665392678","49.7343343453207","49.7523495215754","49.772671645261","49.7949172023932","49.8206717049626","49.8519136348088","49.8893002325516","49.9343126965363","49.9851162440851","50.0354014831358","50.0769860435737","50.1043980148611","50.1156338994539","50.113674272256","50.1042077721597","50.0949546253698","50.0914089620876","50.0939527239694","50.1009042795662","50.1124769621288","50.1285958725951","50.148679881608","50.1741758722829","50.2040233007602","50.2318866711306","50.2498858613348","50.2529055193043","50.2384702105208","50.2095941172136","50.1735753652265","50.1403940678257","50.1167526370047","50.105810590395","50.1048946759728","50.1079358136192","50.1064404843263","50.0951629659287","50.0716592858918","50.0401002297773","50.0092887342209","49.9905888744036","49.9908439239065","50.0122770421264","50.0503166462415","50.0964484406563","50.1391905706398","50.1708743412044","50.1894718273433","50.197959138598","50.1996232411296","50.1995341861351","50.2012381940135","",
"Australia","AUS","Population, male","SP.POP.TOTL.MA.IN","5188257","5289298","5416438","5517705","5623653","5731969","5861886","5934372","6038237","6164079","6284474","6497909","6615524","6713994","6881822","6961880","7025718","7098112","7173917","7245826","7330662","7446239","7571747","7668484","7757240","7864596","7994150","8115539","8247505","8385577","8507178","8611895","8711806","8792533","8882883","8990295","9111834","9219689","9323022","9436429","9554138","9685959","9805087","9926226","10042276","10177992","10334118","10405448","10622626","10847891","11017892","11167269","11355294","11541758","11705167","11867302","12049619","12252228","12441473","12632259","12794929","",
"Australia","AUS","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.4867277806147","50.4559615908195","50.4229937369755","50.3900027837254","50.3595661402429","50.3334162454326","50.3122983227874","50.2955466566899","50.2809334607322","50.2656656546793","50.2476504784246","50.227328354739","50.2050827976068","50.1793282950374","50.1480863651912","50.1106997674484","50.0656873034637","50.0148837559149","49.9645985168642","49.9230139564263","49.8956019851389","49.8843661005461","49.886325727744","49.8957922278403","49.9050453746302","49.9085910379124","49.9060472760306","49.8990957204338","49.8875230378711","49.8714041274049","49.851320118392","49.8258241277171","49.7959766992398","49.7681133288694","49.7501141386652","49.7470944806957","49.7615297894792","49.7904058827864","49.8264246347735","49.8596059321743","49.8832473629953","49.894189409605","49.8951053240272","49.8920641863808","49.8935595156737","49.9048370340713","49.9283407141082","49.9598997702227","49.9907112657791","50.0094111255964","50.0091560760935","49.9877229578736","49.9496833537585","49.9035515593437","49.8608094293602","49.8291256587956","49.8105281726567","49.802040861402","49.8003767588704","49.8004658138649","49.7987618059865","",
"Australia","AUS","Population, total","SP.POP.TOTL","10276477","10483000","10742000","10950000","11167000","11388000","11651000","11799000","12009000","12263000","12507000","12937000","13177000","13380000","13723000","13893000","14033000","14192000","14358000","14514000","14692000","14927000","15178000","15369000","15544000","15758000","16018400","16263900","16532200","16814400","17065100","17284000","17495000","17667000","17855000","18072000","18311000","18517000","18711000","18926000","19153000","19413000","19651400","19895400","20127400","20394800","20697900","20827600","21249200","21691700","22031750","22340024","22733465","23128129","23475686","23815995","24190907","24601860","24982688","25365745","25693267","",
"Austria","AUT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2708.02954102","2761.80102539","2935.81860352","3073.73071289","3288.34643555","3381.65991211","3591.06030273","3759.67285156","4024.80249023","4191.47314453","4303.11962891","4465.65917969","4750.58154297","4945.44970703","5082.53710938","5204.62207031","5476.67773438","5641.17529297","5898.35302734","6134.13134766","","",
"Austria","AUT","GDP per capita (current US$)","NY.GDP.PCAP.CD","935.460426850415","1031.8150043291","1087.8342434189","1167.00053244585","1269.41258289256","1374.53213986075","1486.96860600566","1569.66718289967","1677.67352804272","1825.38612552124","2058.76905087549","2380.97845801742","2924.04887899105","3890.72241941969","4630.75719737956","5285.62072414121","5678.38665810018","6810.62768469634","8205.4689771504","9793.76534815017","10869.5464940526","9385.24906398343","9410.34725652989","9537.40742043378","8991.06503963026","9172.09676001833","13083.0726621044","16392.7695234749","17578.6189397397","17468.9461372569","21680.989623313","22410.9117666654","24880.1641180361","24081.5277928004","25646.7006591684","30325.8495818396","29809.0767730821","26705.4785993891","27361.8751106437","27183.4759263956","24625.6007227434","24558.7636778868","26527.5930910347","32294.0488606559","36889.2335135194","38417.4577857677","40669.3269586152","46915.3374004507","51919.9835754226","48153.3240199631","46903.7615854343","51442.2762464407","48564.9173350875","50731.1272541847","51786.3771747905","44195.8175947748","45307.5878620429","47429.1584564387","51486.5755014824","50114.4011099728","48588.6593847921","",
"Austria","AUT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5856097560976","69.5773170731707","69.309512195122","69.4436585365854","69.9219512195122","69.7221951219512","70.0458536585366","69.9178048780488","70.0575609756098","69.8331707317073","69.9146341463415","70.1146341463415","70.4634146341463","71.0146341463415","71.0121951219512","71.1146341463415","71.5658536585366","71.9146341463415","72.0121951219512","72.3121951219512","72.4634146341463","72.8121951219512","72.9609756097561","73.0121951219512","73.6121951219512","73.8146341463415","74.3170731707317","74.7682926829268","75.2170731707317","75.2658536585366","75.5682926829269","75.6170731707317","75.8170731707317","76.0682926829268","76.419512195122","76.6682926829268","76.8707317073171","77.319512195122","77.6707317073171","77.8756097560976","78.1268292682927","78.5756097560976","78.6780487804878","78.6317073170732","79.1804878048781","79.3317073170732","79.8804878048781","80.1804878048781","80.4317073170732","80.3317073170732","80.5804878048781","80.9829268292683","80.9365853658537","81.1365853658537","81.490243902439","81.190243902439","81.6414634146342","81.6439024390244","81.6926829268293","81.8951219512195","81.1926829268293","",
"Austria","AUT","Population, female","SP.POP.TOTL.FE.IN","3764742","3783271","3804090","3825938","3848701","3870859","3895084","3921206","3938481","3948984","3959731","3974418","3994602","4013905","4017988","4004755","3995265","3994504","3988996","3979807","3977201","3984469","3984156","3974323","3970488","3968621","3967331","3965915","3967288","3980371","4005232","4039020","4076674","4103160","4112000","4111974","4111896","4111546","4111725","4116125","4123171","4136937","4156033","4175478","4200660","4228324","4247864","4259861","4271066","4279831","4287444","4299034","4315556","4337527","4367372","4411651","4453787","4478340","4493586","4507562","4521310","",
"Austria","AUT","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.4192371894841","53.3885359293356","53.3543174665453","53.3171495773447","53.2780528799873","53.2377688410128","53.1965160544971","53.1544910160213","53.1121577949081","53.0702174256017","53.0291350539991","52.9888393090694","52.9493003672281","52.9112074338244","52.8749496806442","52.8408211597073","52.8088258293847","52.7785041798199","52.7484208343155","52.716693076016","52.6821117645126","52.6439697905664","52.6020901644358","52.5571280135734","52.5097222455916","52.460395273776","52.4100194153877","52.3581780703623","52.302210669583","52.238802669177","52.1660667580361","52.0835236361943","51.993694752787","51.9017208244864","51.8137485899148","51.7341494419416","51.663363205008","51.6004672300932","51.5461157206505","51.5009720391558","51.4652367820855","51.439775592124","51.423601707464","51.4131304921626","51.4032939790503","51.3905231814847","51.3731775804146","51.3515532316357","51.3256988380422","51.2964819535206","51.2643423946292","51.2299460306446","51.1928870425759","51.1511489166149","51.1021502100066","51.0448321153467","50.9780954273236","50.9043071000109","50.8294266482503","50.7612861843766","50.705154112631","",
"Austria","AUT","Population, male","SP.POP.TOTL.MA.IN","3282797","3303028","3325774","3349873","3375100","3400030","3426982","3455792","3476922","3492071","3507355","3526064","3549599","3572210","3581050","3574148","3570260","3573926","3573309","3569618","3572232","3584241","3589984","3587587","3590946","3596364","3602463","3608671","3618029","3639196","3672618","3715871","3764035","3802473","3824118","3836304","3847121","3856495","3865064","3876199","3888395","3905356","3925924","3945945","3971306","3999505","4020777","4035626","4050430","4063492","4075960","4092609","4114435","4142296","4178984","4231048","4282881","4319226","4346935","4372358","4395554","",
"Austria","AUT","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","46.5807628105159","46.6114640706643","46.6456825334547","46.6828504226553","46.7219471200127","46.7622311589872","46.8034839455029","46.8455089839787","46.8878422050919","46.9297825743983","46.9708649460009","47.0111606909306","47.0506996327719","47.0887925661756","47.1250503193558","47.1591788402927","47.1911741706153","47.2214958201801","47.2515791656845","47.283306923984","47.3178882354874","47.3560302094336","47.3979098355642","47.4428719864266","47.4902777544084","47.539604726224","47.5899805846123","47.6418219296377","47.697789330417","47.761197330823","47.8339332419639","47.9164763638057","48.006305247213","48.0982791755136","48.1862514100852","48.2658505580584","48.336636794992","48.3995327699069","48.4538842793494","48.4990279608442","48.5347632179145","48.560224407876","48.576398292536","48.5868695078374","48.5967060209497","48.6094768185153","48.6268224195854","48.6484467683643","48.6743011619578","48.7035180464794","48.7356576053708","48.7700539693554","48.8071129574241","48.8488510833851","48.8978497899934","48.9551678846532","49.0219045726764","49.0956928999891","49.1705733517497","49.2387138156234","49.294845887369","",
"Austria","AUT","Population, total","SP.POP.TOTL","7047539","7086299","7129864","7175811","7223801","7270889","7322066","7376998","7415403","7441055","7467086","7500482","7544201","7586115","7599038","7578903","7565525","7568430","7562305","7549425","7549433","7568710","7574140","7561910","7561434","7564985","7569794","7574586","7585317","7619567","7677850","7754891","7840709","7905633","7936118","7948278","7959017","7968041","7976789","7992324","8011566","8042293","8081957","8121423","8171966","8227829","8268641","8295487","8321496","8343323","8363404","8391643","8429991","8479823","8546356","8642699","8736668","8797566","8840521","8879920","8916864","",
"Azerbaijan","AZE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.59249878","104.63043976","114.23144531","127.02401733","137.44622803","152.24586487","190.73614502","234.08268738","254.24330139","373.39422607","372.5682373","363.24334717","474.70727539","523.7232666","590.92828369","615.16131592","581.38922119","528.11688232","517.12664795","605.93450928","","",
"Azerbaijan","AZE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4582135796365","209.478571809788","157.086059054548","314.561226313624","409.163189106479","505.500349333104","561.906807871869","573.916512334089","655.119945170816","703.683843432722","763.080637985358","883.733971498452","1045.00937916805","1578.40239029603","2473.08181863536","3851.43786871172","5574.60380218613","4950.29479142375","5843.5337683582","7189.69122920765","7496.29464768263","7875.75695254288","7891.31314749986","5500.31038244408","3880.73873089556","4147.08971569171","4739.84171028393","4805.75371765917","4221.40747847848","",
"Azerbaijan","AZE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.034","61.256","61.469","61.679","61.889","62.104","62.322","62.539","62.75","62.953","63.141","63.31","63.457","63.582","63.687","63.776","63.852","63.921","63.992","64.069","64.161","64.28","64.425","64.587","64.759","64.913","65.016","65.053","65.021","64.935","64.827","64.745","64.731","64.81","64.991","65.256","65.573","65.899","66.207","66.491","66.763","67.054","67.391","67.791","68.249","68.747","69.259","69.752","70.201","70.597","70.938","71.234","71.506","71.768","72.022","72.266","72.493","72.693","72.864","73.005","73.123","",
"Azerbaijan","AZE","Population, female","SP.POP.TOTL.FE.IN","2032180","2098315","2167452","2237824","2307100","2373546","2436507","2496190","2552922","2607374","2660117","2711174","2760492","2808390","2855315","2901647","2947600","2993375","3039452","3086332","3134436","3183846","3234618","3287043","3341471","3398043","3456738","3517171","3578676","3640326","3666786","3717336","3775042","3833496","3886135","3931750","3972111","4010797","4048629","4082757","4113396","4140710","4165648","4190435","4220362","4257347","4298722","4342687","4430218","4518717","4568408","4624010","4681717","4738628","4794145","4847591","4898038","4942298","4981391","5020148","5051462","",
"Azerbaijan","AZE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","52.168738598726","52.0631710842178","51.9594728711607","51.8599800191281","51.7671070307544","51.6819553886784","51.6042052488093","51.5329471959622","51.4677423679554","51.4079255825692","51.3532927981912","51.3040924451388","51.260086316999","51.219130533743","51.1790403814542","51.1381923111018","51.0961684807575","51.0541454081415","51.0152608449214","50.9831200592702","50.9603486412599","50.9471442616403","50.9424361234764","50.9455806953028","50.9558478957408","50.9723245380935","50.9946329871032","51.0216601585903","51.0508162094097","51.0788385992911","51.1036127397878","51.1234047006331","51.138127207932","51.1487447363763","51.156577608924","51.1623555158064","51.1672118008676","51.1695417976125","51.1642757114824","51.14474245871","51.1069721152079","51.0492912601047","50.9749530781745","50.8912288120948","50.8079476970952","50.7319224089167","50.6652894798041","50.6063968688608","50.5536411841981","50.5040180368772","50.4554958142655","50.4084667455403","50.363876414997","50.3209909533537","50.2790245261328","50.2375362695515","50.1960704561536","50.1550788212384","50.1157491047071","50.0798738499753","50.0485591776451","",
"Azerbaijan","AZE","Population, male","SP.POP.TOTL.MA.IN","1863218","1932010","2003976","2077303","2149591","2219055","2285021","2347682","2407315","2464556","2519915","2573344","2624774","2674698","2723756","2772482","2821130","2869763","2918475","2967303","3016299","3065466","3114937","3165024","3216110","3268404","3321893","3376315","3431351","3486551","3508414","3553964","3607008","3661304","3710415","3753100","3790889","3827453","3864371","3899993","3935204","3970490","4006302","4043665","4086138","4134503","4185828","4238613","4333182","4428526","4485924","4549072","4614067","4678173","4740934","4801750","4859774","4911735","4958380","5004135","5041659","",
"Azerbaijan","AZE","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","47.831261401274","47.9368289157822","48.0405271288393","48.1400199808719","48.2328929692456","48.3180446113216","48.3957947511907","48.4670528040378","48.5322576320446","48.5920744174308","48.6467072018088","48.6959075548612","48.739913683001","48.780869466257","48.8209596185458","48.8618076888982","48.9038315192425","48.9458545918585","48.9847391550786","49.0168799407298","49.0396513587401","49.0528557383597","49.0575638765236","49.0544193046972","49.0441521042592","49.0276754619065","49.0053670128969","48.9783398414097","48.9491837905902","48.9211614007089","48.8963872602122","48.8765952993669","48.861872792068","48.8512552636237","48.843422391076","48.8376444841936","48.8327881991324","48.8304582023875","48.8357242885176","48.85525754129","48.8930278847921","48.9507087398953","49.0250469218256","49.1087711879052","49.1920523029048","49.2680775910833","49.3347105201959","49.3936031311391","49.446358815802","49.4959819631228","49.5445041857345","49.5915332544597","49.636123585003","49.6790090466463","49.7209754738672","49.7624637304485","49.8039295438464","49.8449211787616","49.8842508952929","49.9201261500247","49.9514408223549","",
"Azerbaijan","AZE","Population, total","SP.POP.TOTL","3895398","4030325","4171428","4315127","4456691","4592601","4721528","4843872","4960237","5071930","5180032","5284518","5385266","5483088","5579071","5674129","5768730","5863138","5957927","6053635","6150735","6249312","6349555","6452067","6557581","6666447","6778631","6893486","7010027","7126877","7175200","7271300","7382050","7494800","7596550","7684850","7763000","7838250","7913000","7982750","8048600","8111200","8171950","8234100","8306500","8391850","8484550","8581300","8763400","8947243","9054332","9173082","9295784","9416801","9535079","9649341","9757812","9854033","9939771","10024283","10093121","",
"Bahamas, The","BHS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1054.58325195","1123.62683105","1120.14135742","1167.08081055","1194.96289063","1246.21716309","1380.5567627","1472.26269531","1556.63476563","1564.98022461","1615.97705078","1659.36157227","1713.53503418","1782.0234375","1847.06616211","1747.15344238","1919.68737793","2398.94335938","2248.73388672","2227.64208984","","",
"Bahamas, The","BHS","GDP per capita (current US$)","NY.GDP.PCAP.CD","1550.26769865087","1651.31767315288","1752.84000562204","1867.0103505514","1994.44049711429","2144.73908940986","2322.70581564547","2556.63426678748","2804.33387615547","3215.15389706852","3178.86332002536","3297.41106651178","3322.21991083025","3696.0318203604","3416.43931822479","3156.25082717912","3328.61593650695","3617.45306950786","4131.38642657905","5533.25193819147","6340.78703066162","6624.99245312812","7168.16088508597","7698.08303160888","8877.70591484605","9893.04200290734","10344.3226508242","11156.5572523791","11387.709081798","12163.4397667416","12356.2309982945","11919.8335676821","11686.7397416813","11406.858133658","11814.4347088443","12238.6046063409","12708.6414536235","22036.1006810202","23514.1775636614","26130.0129564073","27098.1563186767","27486.2367737544","28867.0824977166","28327.8136706662","28396.0137099278","30279.3922080481","30713.7980618188","31472.2855356015","30627.3277467412","28552.5171624714","28443.8884756689","28005.9124040903","29485.8642228279","28583.0232976179","30065.1602023609","31776.0555852485","31732.9191396131","32376.5091722572","33290.028135413","33799.4176940891","25194.0251444381","",
"Bahamas, The","BHS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.74","64.885","65.011","65.121","65.219","65.31","65.402","65.499","65.607","65.73","65.87","66.031","66.209","66.397","66.593","66.785","66.962","67.118","67.253","67.372","67.488","67.615","67.769","67.962","68.196","68.474","68.793","69.139","69.496","69.854","70.199","70.518","70.807","71.061","71.276","71.451","71.589","71.698","71.786","71.858","71.914","71.954","71.977","71.986","71.988","71.987","71.988","71.998","72.022","72.067","72.144","72.263","72.424","72.62","72.847","73.088","73.329","73.554","73.752","73.918","74.053","",
"Bahamas, The","BHS","Population, female","SP.POP.TOTL.FE.IN","57146","59787","62626","65596","68611","71605","74551","77441","80242","82924","85472","87862","90100","92227","94249","96237","98157","100037","101938","103915","106026","108318","110759","113281","115770","118163","120411","122543","124649","126814","129093","131534","134112","136739","139311","141746","144025","146178","148299","150496","152870","155430","158124","160976","163970","167075","170333","173698","177029","180150","182929","185312","187327","189106","190815","192592","194446","196365","198313","200256","202155","",
"Bahamas, The","BHS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","52.1728809845524","51.9349542647174","51.7177022429227","51.512486257264","51.3152088553158","51.124518063687","50.9294239006428","50.7407237536119","50.5786395038072","50.4818433628588","50.462875495938","50.5261826169966","50.6569663167719","50.8084553132179","50.916506847465","50.9473517033273","50.8841231085053","50.7544393708777","50.5940977357779","50.4463787252841","50.3473590738358","50.3053580468231","50.3033853811847","50.3258624136476","50.3538294920252","50.3723692231615","50.3769559032717","50.3742831891148","50.3732052002214","50.3753902867267","50.3822782142397","50.3948169972453","50.4127385087284","50.4450961946397","50.5026300620992","50.5912291784895","50.7165997605465","50.8687618099755","51.032002752925","51.1781489000656","51.2909124461071","51.3617828417345","51.3961977136877","51.4098293641796","51.4185008764695","51.4317465399202","51.4551463302641","51.4833114494631","51.5098347299814","51.5303203661327","51.5385872382627","51.5352505541141","51.5227693416323","51.5047853536041","51.4846543001686","51.4676643506146","51.4512215451296","51.4382486922035","51.4250521866532","51.4154552410099","51.4064915778338","",
"Bahamas, The","BHS","Population, male","SP.POP.TOTL.MA.IN","52386","55332","58466","61744","65094","68455","71830","75180","78406","81341","83904","86032","87763","89292","90856","92658","94746","97063","99544","102076","104563","107003","109423","111814","114143","116416","118609","120722","122802","124924","127134","129473","131916","134326","136538","138433","139955","141185","142301","143567","145175","147188","149533","152147","154923","157773","160699","163689","166651","169450","172007","174271","176254","178056","179810","181608","183477","185384","187322","189230","191093","",
